Name,Id,league
Parker Meadows,678009,MILB
Patrick McColl,685808,MILB
Bryce Windham,690180,MILB
Michael Massey,686681,MILB
Will Banfield,677943,MILB
Ryan Jensen,686754,MILB
Moises Lugo,674381,MILB
Beau Brieske,689225,MILB
Zach King,669915,MILB
Tanner Burns,669142,MILB
Noah Davis,663562,MILB
Victor Castaneda,674810,MILB
Chris Kachmar,690148,MILB
Derek Casey,656297,MILB
Michael YaSenka,687459,MILB
Bryan Hoeing,663773,MILB
Omar Meregildo,660530,MILB
Antoine Duplantis,663858,MILB
Grant Witherspoon,680710,MILB
Matthew Fraizer,670208,MILB
Lolo Sanchez,665975,MILB
Jacob Rhinesmith,681927,MILB
Luis Santana,670919,MILB
Matt Gorski,685301,MILB
Scott Schreiber,676073,MILB
Brandon Howlett,680914,MILB
Colin Barber,683145,MILB
Jordan Qsar,682040,MILB
Alex McKenna,665173,MILB
Tyler Esplin,676613,MILB
Shayne Fontana,687833,MILB
Riley Delgado,676629,MILB
James Nelson,663445,MILB
Chris Seise,669451,MILB
Luke Ritter,682239,MILB
Logan O'Hoppe,681351,MILB
Pablo Olivares,660690,MILB
Toby Welk,688610,MILB
Armond Upshaw,657066,MILB
Alex Destino,656369,MILB
Justin Foscue,679822,MILB
Logan Brown,682204,MILB
Evan Edwards,657212,MILB
Rudy Rott,687959,MILB
Christian Koss,683766,MILB
Lenyn Sosa,672820,MILB
Alex Holderbach,681901,MILB
Jared Triolo,669707,MILB
AJ Graffanino,664690,MILB
Zach Watson,668789,MILB
Kyle Marinconz,676327,MILB
Andrew Moritz,680938,MILB
Andrew Daschbach,669898,MILB
Jhailyn Ortiz,665560,MILB
Yolbert Sanchez,691503,MILB
Isaiah Pasteur,656824,MILB
Beau Philip,685121,MILB
Luis Mieses,672635,MILB
Justin Connell,676667,MILB
Blake Tiberi,669723,MILB
Gilbert Lara,658677,MILB
David Garcia,671272,MILB
Enmanuel Valdez,665839,MILB
AJ Lee,663529,MILB
Pedro Gonzalez,660639,MILB
Israel Pineda,672832,MILB
Adam Hall,647228,MILB
Jake Guenther,684580,MILB
Ramiro Rodriguez,666776,MILB
Pedro Martinez,680932,MILB
Duke Ellis,668752,MILB
Francisco Acuna,672696,MILB
Jesse Franklin V,675966,MILB
Josh Breaux,677007,MILB
Miguel Aparicio,665918,MILB
Jonathan Ornelas,680716,MILB
Jack Herman,681075,MILB
Keaton Greenwalt,687469,MILB
Yasel Antuna,671276,MILB
Eric Wagaman,676572,MILB
Jonathan Guzman,666695,MILB
Tyler Fitzgerald,666149,MILB
Niko Decolati,680719,MILB
Axel Andueza,672847,MILB
Logan Wyatt,668824,MILB
Carlos Herrera,650508,MILB
Brendon Davis,663478,MILB
Philip Clarke,671287,MILB
Tyler Keenan,671157,MILB
Connor Hoover,676803,MILB
Cam Coursey,689115,MILB
Hunter Stovall,667663,MILB
Blaze Alexander,677942,MILB
Jose Verrier,677130,MILB
Tra Holmes,657618,MILB
Franklin Torres,650660,MILB
Rafael Lantigua,672463,MILB
Leodany Perez,686742,MILB
Eddy Diaz,677647,MILB
Spencer Brickhouse,669631,MILB
Ronny Brito,665798,MILB
Cade Harris,667713,MILB
Ricky Martinez,686980,MILB
Ashton McGee,671082,MILB
Cristopher Cespedes,660642,MILB
Shay Whitcomb,694376,MILB
Ryan Reynolds,669026,MILB
Grayson Byrd,656282,MILB
Kale Emshoff,668860,MILB
Darius Hill,675628,MILB
Curtis Mead,678554,MILB
Keyber Rodriguez,677601,MILB
Wil Dalton,670200,MILB
Evan Carter,694497,MILB
Nerio Rodriguez,672760,MILB
Noah Campbell,668929,MILB
Stephen Scott,679663,MILB
Darryl Collins,683408,MILB
Cade Bunnell,685298,MILB
Brett Wisely,689172,MILB
Joe Perez,669309,MILB
Ricardo Rodriguez,660616,MILB
Jose Alvarez,672905,MILB
Alexander Ovalles,678900,MILB
Yainer Diaz,673237,MILB
Hudson Haskin,681370,MILB
Jonathan Embry,686649,MILB
Marcus Smith,687526,MILB
Nick Decker,678006,MILB
Kenedy Corona,685744,MILB
Alex Erro,690622,MILB
Nick Schnell,678010,MILB
Jose Rodriguez,682635,MILB
Brady McConnell,669381,MILB
Andres Melendez,678487,MILB
Christian Cairo,686551,MILB
Dustin Harris,687957,MILB
Felix Familia,672445,MILB
Herard Gonzalez,678648,MILB
DJ Gladney,687554,MILB
Abiezel Ramirez,672656,MILB
Justin Dirden,688869,MILB
Jake MacKenzie,694762,MILB
Nicholas Northcut,678021,MILB
Maikel Garcia,672580,MILB
Zach Daniels,671113,MILB
Ronaldo Urdaneta,666653,MILB
Yeuris Ramirez,665972,MILB
Anthony Servideo,676545,MILB
Jake Randa,686674,MILB
AJ Gill,695841,MILB
Joe Davis,663761,MILB
Javier Valdes,688002,MILB
Diego Hernandez,678746,MILB
J.C. Correa,682182,MILB
Xavier Valentin,681383,MILB
Vaughn Grissom,687093,MILB
Jayce Easley,681068,MILB
Matthew Schmidt,665177,MILB
Victor Torres,687436,MILB
Dylan Harris,690429,MILB
Doran Turchin,681874,MILB
Braulio Vasquez,670877,MILB
Joe Gray Jr.,669336,MILB
Edmond Americaan,669274,MILB
Gabe Holt,686746,MILB
J.T. Arruda,686793,MILB
Darell Hernaiz,687231,MILB
Rubendy Jaquez,666655,MILB
Jagger Rusconi,663375,MILB
Landon Stephens,686677,MILB
Omar Hernandez,683427,MILB
Alex Hall,673064,MILB
Cody Birdsong,688813,MILB
Juan Carlos Negret,676002,MILB
Yohendrick Pinango,682818,MILB
Johan Lopez,672517,MILB
Landon Dieterich,695805,MILB
James Beard,686808,MILB
Leandro Emiliani,678247,MILB
Tyler Tolbert,686475,MILB
Freddy Zamora,668965,MILB
Ed Howard,690992,MILB
Trevor Kehe,679180,MILB
Micah Bello,677295,MILB
Matthew Lugo,683090,MILB
Zavier Warren,680518,MILB
Onix Vega,681974,MILB
Sam Abbott,676619,MILB
Jecorrah Arnold,676281,MILB
Ceddanne Rafaela,678882,MILB
Gabriel Rodriguez,682621,MILB
JC Encarnacion,669792,MILB
Luisangel Acuna,682668,MILB
Bryan Ramos,682868,MILB
Jake Boone,677041,MILB
Alexfri Planez,678413,MILB
Matt Mervis,670223,MILB
Darrien Miller,687152,MILB
Alika Williams,675961,MILB
Cam Shepherd,669017,MILB
Cody Freeman,683227,MILB
Felix Valerio,680589,MILB
Daniel Millwee,690516,MILB
Gio Diaz,695271,MILB
Caberea Weaver,669015,MILB
Reivaj Garcia,678706,MILB
Stephen Paolini,688500,MILB
Joey Wiemer,686894,MILB
Nick Yorke,694377,MILB
Geraldi Diaz,673145,MILB
Junior Martina,687850,MILB
Antonio Cabello,679737,MILB
Bryson Horne,695587,MILB
Ivan Gonzalez,675625,MILB
Yeison Santana,678220,MILB
Cody Farhat,663821,MILB
Hill Alexander,687882,MILB
Jonathan Sierra,666626,MILB
Zach Cornell,689787,MILB
Benyamin Bailey,686397,MILB
Allan Berrios,668936,MILB
Brandon Parker,688556,MILB
Jordan Nwogu,685087,MILB
Mason Janvrin,673765,MILB
Pablo Aliendo,680846,MILB
Cristian Inoa,665850,MILB
Luis Leon,665829,MILB
Yordys Valdes,686798,MILB
Ethan Hearn,683001,MILB
Braian Fernandez,678658,MILB
Jacob Wetzel,689047,MILB
Keithron Moss,679736,MILB
Viandel Pena,678854,MILB
Luis Verdugo,677605,MILB
Kevin Strohschein,680959,MILB
Juan Paulino,682096,MILB
Paul Witt,700685,MILB
Jose Sanchez,672566,MILB
Randy Florentino,678594,MILB
Arbert Cipion,681832,MILB
Samil Polanco,681177,MILB
Jeremy De La Rosa,682707,MILB
Jeremy Ydens,669918,MILB
Obie Ricumstrict,676668,MILB
Johnabiell Laureano,679553,MILB
Lency Delgado,680894,MILB
Dean Miller,677014,MILB
Josue Huma,673045,MILB
Zach Ashford,687055,MILB
D.J. Stewart,677047,MILB
Jose Colina,660652,MILB
Wenceel Perez,672761,MILB
Cooper Johnson,666194,MILB
Maikol Escotto,683500,MILB
Gage Workman,669398,MILB
J.D. Orr,680785,MILB
Daniel Vellojin,678962,MILB
Austin Hendrick,690988,MILB
Elijah Dunham,685313,MILB
Hunter Markwardt,688410,MILB
Charles Mack,680698,MILB
Troy Johnston,687859,MILB
Tanner Murphy,669282,MILB
Anthony Prato,668791,MILB
Addison Barger,680718,MILB
Victor Mesa Jr.,683748,MILB
Austin Wells,669224,MILB
Juan De Leon,660665,MILB
Dariel Lopez,683593,MILB
Carlos De La Cruz,678926,MILB
Anthony Volpe,683011,MILB
Jimmy Kerr,674057,MILB
Nick Quintana,666161,MILB
Diowill Burgos,678419,MILB
Sergio Campana,682656,MILB
Rece Hinds,677956,MILB
Jeferson Morales,672373,MILB
Orelvis Martinez,682619,MILB
PK Morris,676678,MILB
Kyle Schmidt,686619,MILB
Griffin Dey,686532,MILB
Miguel Hiraldo,677599,MILB
Matt Dyer,686546,MILB
Gus Steiger,694929,MILB
Yunior Severino,670870,MILB
Branden Fryman,670210,MILB
Sebastian Espino,672823,MILB
LT Struble,690080,MILB
Sammy Siani,686445,MILB
Will Holland,683735,MILB
Casey Martin,676045,MILB
Wander Valdez,672840,MILB
Keoni Cavaco,686577,MILB
Justin Ammons,687059,MILB
Patrick Romeri,689256,MILB
MacKenzie Mueller,684997,MILB
Baron Radcliff,676288,MILB
Cole Kleszcz,677078,MILB
Warren Saunders,683469,MILB
Adanson Cruz,677620,MILB
Chad Bell,687382,MILB
Alexander Mojica,683549,MILB
Jose Peroza,672692,MILB
Javeon Cody,687052,MILB
Jake Sanford,666331,MILB
Cameron Barstad,677319,MILB
Kingston Liniak,669460,MILB
Jasiah Dixon,687078,MILB
Carlos Narvaez,665966,MILB
Jaylen Palmer,681941,MILB
L.J. Jones,695292,MILB
Matt Koperniak,689288,MILB
Misael Urbina,682618,MILB
Ivan Johnson,671155,MILB
Evan Alexander,670116,MILB
Nicolas Torres,672831,MILB
Aaron Sabato,693306,MILB
Dane Myers,667472,MILB
Shervyen Newton,665989,MILB
Dalvy Rosario,672537,MILB
Rixon Wingrove,678534,MILB
Corbin Williams,682022,MILB
Willie Joe Garry Jr.,681831,MILB
Osiris Johnson,677341,MILB
Franklin Soto,672763,MILB
Edgar Made,672576,MILB
Johan Rojas,679032,MILB
Hudson Head,687431,MILB
Masyn Winn,691026,MILB
Chris Burke,678521,MILB
Norkis Marcos,678850,MILB
Wilfred Astudillo,672555,MILB
Michel Triana,691403,MILB
Jesus Bastidas,665846,MILB
Donivan Williams,676676,MILB
Garrett Wolforth,663446,MILB
Jase Bowen,687749,MILB
Max Smith,686773,MILB
Claudio Finol,672600,MILB
Ben Pelletier,647311,MILB
Jacob Buchberger,689750,MILB
Steward Berroa,672642,MILB
Nasim Nunez,683083,MILB
Ranfy Adon,660579,MILB
Terry Fuller,671285,MILB
Jhon Solarte,678389,MILB
Debby Santana,672437,MILB
Tommy Jew,686845,MILB
Jan Mercado,676286,MILB
Leo Jimenez,677870,MILB
Ashton Easley,689624,MILB
Harrison Ray,668742,MILB
Jose De La Cruz,682627,MILB
Sam McMillan,675913,MILB
Ulrich Bojarski,672531,MILB
Leobaldo Cabrera,660659,MILB
Daz Cameron,663662,MILB
Matt O'Neill,690841,MILB
Wendell Marrero,687601,MILB
Sean Reynolds,669308,MILB
Jimmy Titus,687042,MILB
Francisco Hernandez,677731,MILB
Lawrence Butler,671732,MILB
Luke Morgan,681965,MILB
Isaac Collins,686555,MILB
Jorge Barrosa,678489,MILB
Joshua Mears,687084,MILB
Elian Miranda,693749,MILB
Tyler Flores,682456,MILB
Joe Aeilts,688030,MILB
Jorbit Vivas,678391,MILB
Brett Auerbach,682266,MILB
Justin Lavey,669671,MILB
Matt Scheffler,688032,MILB
Brandon Wulff,687034,MILB
Elijah Greene,690178,MILB
Jose Reyes,677611,MILB
Brandon Lewis,686781,MILB
Brayan Buelvas,683454,MILB
Ricardo Genoves,665648,MILB
Sheng-Ping Chen,691283,MILB
Alexander Canario,672744,MILB
Jose Rivas,660818,MILB
Mateo Gil,680771,MILB
Robert Perez,672596,MILB
Marco Luciano,682617,MILB
Lyle Lin,670076,MILB
Caleb Scires,668887,MILB
William Rivera,681561,MILB
Colin Simpson,685388,MILB
Drew Romo,691011,MILB
Jordy Barley,672357,MILB
Alex De Jesus,682942,MILB
Wladimir Chalo,672896,MILB
Danny Bautista,679751,MILB
Eddys Leonard,678760,MILB
Julio Carreras,679734,MILB
Gilberto Vizcarra,672953,MILB
Brett Rodriguez,687858,MILB
Jonny Deluca,676356,MILB
Grant Lavigne,680693,MILB
Zac Veen,691728,MILB
Sahid Valenzuela,684541,MILB
Sam McWilliams,681955,MILB
Harrison Freed,687466,MILB
Jake Vogel,691949,MILB
Cesar Izturis Jr.,672544,MILB
Juan Querecuto,677603,MILB
Dariel Gomez,649810,MILB
A.J. Vukovich,691021,MILB
Alberto Rodriguez,679754,MILB
Zack Mathis,688195,MILB
Jeremiah Jackson,669236,MILB
Neyfy Castillo,678689,MILB
Sauryn Lao,666659,MILB
Luis Toribio,678681,MILB
Gavin Jones,689435,MILB
Danny Oriente,686833,MILB
Joshwan Wright,678428,MILB
Euribiel Angeles,683494,MILB
Glenallen Hill Jr.,677338,MILB
T.J. Schofield-Sam,672013,MILB
Manuel Garcia,678851,MILB
Cristopher Navarro,665888,MILB
Kelvin Alarcon,665983,MILB
Ty Duvall,669649,MILB
Casey Schmitt,669477,MILB
Junior Perez,678577,MILB
Trent Tingelstad,690189,MILB
Wilderd Patino,679741,MILB
Spencer Brown,689571,MILB
Jose Bonilla,682661,MILB
Starlin Gill,678317,MILB
Kevin Richards,670863,MILB
Jimmy Glowenke,694368,MILB
Gustavo Campero,672569,MILB
Edison Mora,681812,MILB
Alison Quintero,672355,MILB
Jose Curpa,672627,MILB
Bladimir Restituyo,678837,MILB
Bryant Quijada,676016,MILB
Cooper Uhl,687013,MILB
Garrett Frechette,683102,MILB
Robert Puason,691188,MILB
Edwin Yon,660696,MILB
